"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 18, 2016","167.46","167.24","167.68","167.16","400.11K","0.31%"
"Aug 17, 2016","166.95","166.82","167.31","166.65","458.74K","0.15%"
"Aug 16, 2016","166.70","167.40","167.61","166.66","556.50K","-0.32%"
"Aug 15, 2016","167.24","167.65","167.86","167.17","337.20K","-0.32%"
"Aug 12, 2016","167.78","167.52","167.97","167.40","374.59K","0.07%"
"Aug 11, 2016","167.66","167.87","168.02","167.31","381.89K","-0.11%"
"Aug 10, 2016","167.84","167.60","168.00","167.49","492.78K","0.24%"
"Aug 09, 2016","167.44","167.20","167.57","166.91","438.21K","0.20%"
"Aug 08, 2016","167.10","166.98","167.24","166.76","393.23K","-0.03%"
"Aug 05, 2016","167.15","167.62","167.64","167.05","426.66K","-0.26%"
"Aug 04, 2016","167.59","166.69","167.69","166.56","660.72K","0.57%"
"Aug 03, 2016","166.64","166.54","166.92","166.42","438.84K","0.03%"
"Aug 02, 2016","166.59","167.35","167.40","166.38","688.03K","-0.51%"
"Aug 01, 2016","167.45","167.84","167.85","167.37","365.28K","-0.21%"
"Jul 29, 2016","167.81","167.05","168.00","166.92","603.89K","0.24%"
"Jul 28, 2016","167.41","167.55","167.62","167.12","455.64K","0.03%"
"Jul 27, 2016","167.36","166.54","167.61","166.36","525.25K","0.52%"
"Jul 26, 2016","166.49","166.81","167.03","166.42","495.61K","-0.14%"
"Jul 25, 2016","166.72","166.42","166.80","166.16","403.37K","0.21%"
"Jul 22, 2016","166.37","166.58","166.68","166.01","480.86K","0.12%"
"Jul 21, 2016","166.17","166.31","166.45","165.63","682.34K","-0.09%"
"Jul 20, 2016","166.32","166.56","166.74","166.15","540.75K","-0.10%"
"Jul 19, 2016","166.49","166.57","166.87","166.33","536.13K","0.08%"
"Jul 18, 2016","166.36","166.27","166.67","166.17","463.12K","0.18%"
"Jul 15, 2016","166.06","166.78","166.84","165.95","482.63K","-0.37%"
"Jul 14, 2016","166.67","167.07","167.17","166.26","643.85K","-0.37%"
"Jul 13, 2016","167.29","166.67","167.37","166.62","612.64K","0.38%"
"Jul 12, 2016","166.65","167.43","167.47","166.32","715.77K","-0.55%"
"Jul 11, 2016","167.58","167.85","168.05","167.43","412.67K","-0.13%"
"Jul 08, 2016","167.79","167.72","168.06","167.36","485.66K","0.13%"
"Jul 07, 2016","167.57","167.77","167.79","167.25","556.05K","-0.09%"
"Jul 06, 2016","167.72","167.98","168.13","167.58","612.86K","-0.03%"
"Jul 05, 2016","167.77","167.30","167.99","167.23","500.98K","0.41%"
"Jul 04, 2016","167.08","167.10","167.25","166.72","235.83K","0.07%"
"Jul 01, 2016","166.97","166.33","167.31","166.09","646.63K","-0.09%"
"Jun 30, 2016","167.12","166.70","167.33","165.51","852.13K","0.12%"
"Jun 29, 2016","166.92","166.75","167.12","166.64","522.74K","0.04%"
"Jun 28, 2016","166.86","166.71","166.90","166.27","530.22K","0.10%"
"Jun 27, 2016","166.69","166.05","166.92","166.02","621.56K","0.42%"
"Jun 24, 2016","165.99","168.50","168.86","165.59","881.76K","1.24%"
"Jun 23, 2016","163.95","164.36","164.62","163.52","733.79K","-0.17%"
"Jun 22, 2016","164.23","164.38","164.67","164.17","500.13K","-0.13%"
"Jun 21, 2016","164.44","164.37","164.59","164.08","532.51K","0.12%"
"Jun 20, 2016","164.25","164.58","164.72","164.15","606.94K","-0.38%"
"Jun 17, 2016","164.87","165.06","165.29","164.70","604.69K","-0.35%"
"Jun 16, 2016","165.45","165.54","165.68","165.07","610.97K","0.13%"
"Jun 15, 2016","165.24","165.02","165.44","164.87","604.74K","0.02%"
"Jun 14, 2016","165.21","164.87","165.61","164.72","787.78K","0.31%"
"Jun 13, 2016","164.70","164.95","164.95","164.60","555.90K","-0.09%"
"Jun 10, 2016","164.85","164.64","164.98","164.55","543.87K","0.18%"
"Jun 09, 2016","164.55","164.53","164.81","164.43","561.87K","-0.49%"
"Jun 08, 2016","165.36","165.27","165.63","165.27","22.98K","-0.01%"
"Jun 07, 2016","165.38","164.95","165.49","164.84","517.32K","0.26%"
"Jun 06, 2016","164.95","165.12","165.17","164.86","1.11M","-0.09%"
"Jun 03, 2016","165.10","164.41","165.23","164.40","1.31M","0.37%"
"Jun 02, 2016","164.49","164.14","164.59","163.87","1.18M","0.21%"
"Jun 01, 2016","164.15","164.15","164.42","164.05","884.87K","0.11%"
"May 31, 2016","163.97","163.76","164.21","163.39","771.36K","0.20%"
"May 30, 2016","163.65","163.94","163.99","163.53","219.42K","-0.21%"
"May 27, 2016","164.00","164.04","164.36","163.90","494.31K","-0.02%"
"May 26, 2016","164.03","163.84","164.19","163.57","555.95K","0.08%"
"May 25, 2016","163.90","163.53","163.95","163.13","730.56K","0.24%"
"May 24, 2016","163.51","163.69","163.77","163.41","582.22K","0.06%"
"May 23, 2016","163.42","163.66","164.07","163.34","631.38K","-0.09%"
"May 20, 2016","163.56","163.66","163.75","163.33","463.96K","-0.03%"
"May 19, 2016","163.61","163.21","163.71","163.06","743.62K","-0.01%"
"May 18, 2016","163.63","163.91","163.96","163.16","714.36K","-0.32%"
"May 17, 2016","164.15","163.82","164.17","163.49","595.71K","0.14%"
"May 16, 2016","163.92","164.28","164.28","163.75","311.41K","-0.16%"
"May 13, 2016","164.19","163.95","164.30","163.76","520.18K","0.23%"
"May 12, 2016","163.82","164.20","164.49","163.62","737.59K","-0.22%"
"May 11, 2016","164.18","164.26","164.35","163.97","562.60K","-0.05%"
"May 10, 2016","164.26","164.05","164.36","163.86","674.34K","0.13%"
"May 09, 2016","164.05","163.52","164.14","163.50","610.39K","0.14%"
"May 06, 2016","163.82","163.80","163.93","163.42","597.66K","0.20%"
"May 05, 2016","163.50","162.99","163.86","162.73","546.27K","0.32%"
"May 04, 2016","162.98","162.90","163.09","162.67","736.79K","-0.03%"
"May 03, 2016","163.03","162.03","163.12","161.90","830.40K","0.72%"
"May 02, 2016","161.86","162.05","162.40","161.84","299.16K","-0.01%"
"Apr 29, 2016","161.88","162.45","162.60","161.57","868.17K","-0.30%"
"Apr 28, 2016","162.36","162.28","162.79","162.21","829.15K","0.32%"
"Apr 27, 2016","161.85","161.65","162.15","161.53","614.21K","0.14%"
"Apr 26, 2016","161.63","162.22","162.31","161.46","733.12K","-0.34%"
"Apr 25, 2016","162.18","162.70","162.80","161.90","722.56K","-0.19%"
"Apr 22, 2016","162.49","162.57","162.68","162.34","550.98K","0.00%"
"Apr 21, 2016","162.49","163.22","163.34","162.33","984.56K","-0.73%"
"Apr 20, 2016","163.68","163.52","163.74","163.19","551.67K","0.27%"
"Apr 19, 2016","163.24","163.40","163.60","163.09","658.31K","-0.15%"
"Apr 18, 2016","163.48","164.09","164.17","163.36","589.30K","-0.24%"
"Apr 15, 2016","163.88","163.34","164.00","163.27","471.15K","0.24%"
"Apr 14, 2016","163.49","163.86","163.98","163.17","659.50K","-0.15%"
"Apr 13, 2016","163.74","163.25","163.96","163.16","649.92K","0.18%"
"Apr 12, 2016","163.44","164.01","164.02","163.24","811.36K","-0.37%"
"Apr 11, 2016","164.04","164.40","164.60","163.74","635.44K","-0.10%"
"Apr 08, 2016","164.20","164.18","164.39","164.05","409.24K","-0.10%"
"Apr 07, 2016","164.37","164.00","164.43","163.82","662.49K","0.29%"
"Apr 06, 2016","163.90","164.10","164.28","163.72","617.48K","-0.18%"
"Apr 05, 2016","164.19","163.89","164.43","163.87","689.53K","0.28%"
"Apr 04, 2016","163.73","163.88","163.93","163.43","450.58K","0.13%"
"Apr 01, 2016","163.51","163.43","163.80","163.24","554.37K","0.12%"
"Mar 31, 2016","163.32","163.59","163.64","163.03","590.96K","0.04%"
"Mar 30, 2016","163.26","163.67","163.84","163.13","540.37K","-0.17%"
"Mar 29, 2016","163.53","163.10","163.83","163.07","459.48K","0.32%"
"Mar 24, 2016","163.01","162.95","163.33","162.82","434.32K","0.17%"
"Mar 23, 2016","162.73","162.30","162.93","162.22","499.14K","0.12%"
"Mar 22, 2016","162.54","162.47","163.05","162.30","594.14K","0.07%"
"Mar 21, 2016","162.42","162.60","163.00","162.19","546.62K","-0.01%"
"Mar 18, 2016","162.44","162.49","162.81","162.33","463.33K","0.07%"
"Mar 17, 2016","162.32","161.95","162.47","161.88","673.96K","0.51%"
"Mar 16, 2016","161.50","161.21","161.80","161.09","672.87K","0.20%"
"Mar 15, 2016","161.17","161.43","161.78","161.02","581.60K","-0.29%"
"Mar 14, 2016","161.64","161.72","162.22","161.26","537.49K","-0.01%"
"Mar 11, 2016","161.65","161.30","161.96","161.03","667.40K","0.30%"
"Mar 10, 2016","161.16","162.16","163.40","160.81","1.17M","-0.65%"
"Mar 09, 2016","162.21","162.75","162.82","161.94","638.89K","-2.24%"
"Mar 08, 2016","165.93","165.22","165.95","165.22","33.91K","0.44%"
"Mar 07, 2016","165.21","165.11","165.43","164.99","461.22K","0.21%"
"Mar 04, 2016","164.87","165.73","165.75","164.76","1.09M","-0.43%"
"Mar 03, 2016","165.59","165.11","165.85","164.73","1.23M","0.24%"
"Mar 02, 2016","165.19","165.80","165.83","165.04","1.27M","-0.48%"
"Mar 01, 2016","165.99","166.56","166.59","165.80","917.76K","-0.35%"
"Feb 29, 2016","166.58","166.10","166.63","165.94","716.20K","0.38%"
"Feb 26, 2016","165.95","166.10","166.13","165.77","527.07K","-0.11%"
"Feb 25, 2016","166.13","165.71","166.25","165.59","606.73K","0.10%"
"Feb 24, 2016","165.97","165.58","166.25","165.51","805.44K","0.32%"
"Feb 23, 2016","165.44","165.43","165.56","164.75","745.19K","-0.04%"
"Feb 22, 2016","165.51","165.01","165.57","164.90","442.90K","0.20%"
"Feb 19, 2016","165.18","165.10","165.47","164.85","673.65K","0.10%"
"Feb 18, 2016","165.02","164.38","165.20","164.24","674.53K","0.51%"
"Feb 17, 2016","164.19","164.56","164.64","164.02","656.45K","-0.10%"
"Feb 16, 2016","164.35","164.49","164.68","164.06","694.81K","-0.20%"
"Feb 15, 2016","164.68","164.10","164.86","163.79","439.56K","0.18%"
"Feb 12, 2016","164.39","164.96","165.22","164.15","714.90K","-0.72%"
"Feb 11, 2016","165.59","164.88","166.16","164.86","1.08M","0.67%"
"Feb 10, 2016","164.48","164.71","164.78","164.14","724.61K","-0.09%"
"Feb 09, 2016","164.63","165.13","165.23","164.10","1.03M","-0.13%"
"Feb 08, 2016","164.84","163.78","165.06","163.72","873.86K","0.75%"
"Feb 05, 2016","163.62","163.80","164.03","163.31","712.39K","0.06%"
"Feb 04, 2016","163.52","163.73","163.87","163.25","817.62K","-0.31%"
"Feb 03, 2016","164.03","163.72","164.22","163.28","867.95K","0.35%"
"Feb 02, 2016","163.46","163.28","163.76","163.16","715.65K","0.30%"
"Feb 01, 2016","162.97","163.45","163.78","162.88","706.48K","-0.23%"
"Jan 29, 2016","163.35","162.77","163.52","162.70","948.54K","0.60%"
"Jan 28, 2016","162.37","162.12","162.72","161.92","810.75K","0.31%"
"Jan 27, 2016","161.87","161.92","162.25","161.61","631.77K","0.02%"
"Jan 26, 2016","161.83","161.73","162.03","161.55","658.06K","0.25%"
"Jan 25, 2016","161.42","161.18","161.55","161.13","438.49K","0.07%"
"Jan 22, 2016","161.31","161.45","161.61","161.02","629.14K","-0.13%"
"Jan 21, 2016","161.52","160.88","161.94","160.81","786.83K","0.24%"
"Jan 20, 2016","161.13","160.55","161.34","160.55","947.23K","0.60%"
"Jan 19, 2016","160.17","160.16","160.38","159.87","575.91K","-0.13%"
"Jan 18, 2016","160.38","160.14","160.42","159.96","338.45K","-0.01%"
"Jan 15, 2016","160.39","159.96","160.52","159.83","755.91K","0.43%"
"Jan 14, 2016","159.71","159.90","160.33","159.53","764.45K","-0.04%"
"Jan 13, 2016","159.77","159.34","160.12","159.12","729.32K","0.24%"
"Jan 12, 2016","159.39","159.36","159.67","158.70","721.68K","0.03%"
"Jan 11, 2016","159.35","159.77","159.80","159.15","524.36K","-0.19%"
"Jan 08, 2016","159.66","159.30","159.85","159.07","549.42K","0.30%"
"Jan 07, 2016","159.18","159.95","160.19","159.04","779.52K","-0.32%"
"Jan 06, 2016","159.69","159.20","159.92","159.17","504.84K","0.40%"
"Jan 05, 2016","159.05","158.47","159.25","158.45","501.29K","0.16%"
"Jan 04, 2016","158.79","158.39","158.95","158.33","452.96K","0.55%"
"Dec 30, 2015","157.92","157.70","158.22","157.65","256.67K","0.03%"
"Dec 29, 2015","157.88","158.76","158.88","157.52","275.44K","-0.64%"
"Dec 28, 2015","158.89","158.00","159.00","157.88","171.65K","0.57%"
"Dec 24, 2015","157.99","157.99","157.99","157.99","-","0.10%"
"Dec 23, 2015","157.84","158.41","158.56","157.81","214.51K","-0.29%"
"Dec 22, 2015","158.30","158.96","159.08","158.26","307.79K","-0.45%"
"Dec 21, 2015","159.02","159.01","159.28","158.57","277.41K","0.01%"
"Dec 18, 2015","159.01","158.58","159.20","158.50","436.13K","0.43%"
"Dec 17, 2015","158.33","157.61","158.50","157.51","551.67K","0.64%"
"Dec 16, 2015","157.32","157.65","157.95","156.78","466.29K","-0.11%"
"Dec 15, 2015","157.49","158.65","158.71","157.33","723.02K","-0.78%"
"Dec 14, 2015","158.73","159.06","159.21","158.51","549.57K","-0.28%"
"Dec 11, 2015","159.18","158.57","159.36","158.56","462.03K","0.26%"
"Dec 10, 2015","158.77","158.55","158.97","158.36","440.38K","0.32%"
"Dec 09, 2015","158.26","158.74","158.83","158.13","508.02K","0.84%"
"Dec 08, 2015","156.94","156.55","157.11","156.55","19.77K","0.01%"
"Dec 07, 2015","156.93","155.73","157.12","155.70","299.22K","0.78%"
"Dec 04, 2015","155.71","155.54","156.21","155.03","1.27M","-0.26%"
"Dec 03, 2015","156.11","158.30","158.63","155.17","1.55M","-1.47%"
"Dec 02, 2015","158.44","158.42","158.75","158.24","1.16M","-0.03%"
"Dec 01, 2015","158.48","158.24","158.61","157.72","939.37K","0.11%"
"Nov 30, 2015","158.31","158.45","158.53","158.15","599.57K","-0.18%"
"Nov 27, 2015","158.59","158.42","158.78","158.30","499.66K","0.18%"
"Nov 26, 2015","158.30","158.31","158.47","158.15","284.17K","0.02%"
"Nov 25, 2015","158.27","157.67","158.34","157.53","674.57K","0.30%"
"Nov 24, 2015","157.79","157.63","158.01","157.43","700.49K","0.29%"
"Nov 23, 2015","157.34","157.84","157.98","157.15","695.28K","-0.43%"
"Nov 20, 2015","158.02","157.96","158.19","157.78","485.67K","0.00%"
"Nov 19, 2015","158.02","157.78","158.10","157.64","584.60K","0.21%"
"Nov 18, 2015","157.69","157.60","157.85","157.34","608.23K","0.23%"
"Nov 17, 2015","157.33","157.25","157.72","157.18","512.93K","0.01%"
"Nov 16, 2015","157.31","157.29","157.39","156.78","572.72K","0.25%"
"Nov 13, 2015","156.92","156.33","157.09","156.32","604.44K","0.38%"
"Nov 12, 2015","156.33","156.25","156.61","156.17","564.24K","0.00%"
"Nov 11, 2015","156.33","156.07","156.60","155.92","551.19K","0.17%"
"Nov 10, 2015","156.07","155.69","156.21","155.46","714.82K","0.42%"
"Nov 09, 2015","155.42","155.16","155.68","154.81","813.55K","0.15%"
"Nov 06, 2015","155.18","156.38","156.51","155.03","881.78K","-0.70%"
"Nov 05, 2015","156.28","156.44","156.62","156.11","720.79K","-0.04%"
"Nov 04, 2015","156.34","156.61","156.94","156.21","649.96K","-0.17%"
"Nov 03, 2015","156.60","156.77","157.07","156.43","495.36K","-0.05%"
"Nov 02, 2015","156.68","157.43","157.44","156.50","600.09K","-0.34%"
"Oct 30, 2015","157.21","157.21","157.56","156.96","637.66K","0.07%"
"Oct 29, 2015","157.10","158.03","158.24","156.99","740.37K","-0.78%"
"Oct 28, 2015","158.34","158.26","158.60","157.92","592.81K","-0.01%"
"Oct 27, 2015","158.35","157.61","158.38","157.60","556.81K","0.48%"
"Oct 26, 2015","157.59","157.44","157.73","157.40","344.43K","0.08%"
"Oct 23, 2015","157.46","157.52","157.79","157.21","585.49K","-0.01%"
"Oct 22, 2015","157.47","156.64","157.72","156.42","675.96K","0.56%"
"Oct 21, 2015","156.59","155.76","156.69","155.72","567.36K","0.44%"
"Oct 20, 2015","155.91","156.81","156.88","155.71","702.41K","-0.47%"
"Oct 19, 2015","156.64","156.80","156.92","156.45","446.54K","-0.17%"
"Oct 16, 2015","156.91","156.70","157.11","156.69","403.36K","0.10%"
"Oct 15, 2015","156.75","156.85","157.12","156.65","476.77K","-0.08%"
"Oct 14, 2015","156.88","156.40","157.01","156.40","561.79K","0.45%"
"Oct 13, 2015","156.18","156.42","156.71","156.10","536.13K","-0.15%"
"Oct 12, 2015","156.42","156.03","156.47","155.83","272.32K","0.32%"
"Oct 09, 2015","155.92","156.16","156.27","155.77","473.36K","-0.26%"
"Oct 08, 2015","156.32","156.45","156.76","156.00","524.39K","0.10%"
"Oct 07, 2015","156.17","156.11","156.31","155.74","615.49K","-0.01%"
"Oct 06, 2015","156.18","156.62","156.68","155.91","615.33K","-0.21%"
"Oct 05, 2015","156.51","157.13","157.23","156.44","503.82K","-0.46%"
"Oct 02, 2015","157.24","156.62","157.67","156.44","751.89K","0.30%"
"Oct 01, 2015","156.77","156.11","156.96","155.94","730.44K","0.37%"
"Sep 30, 2015","156.19","156.12","156.29","155.85","589.95K","0.01%"
"Sep 29, 2015","156.17","156.36","156.53","155.86","637.69K","0.08%"
"Sep 28, 2015","156.04","155.71","156.29","155.42","534.34K","0.39%"
"Sep 25, 2015","155.43","155.75","155.82","155.13","620.30K","-0.49%"
"Sep 24, 2015","156.19","156.05","156.45","155.75","697.70K","0.17%"
"Sep 23, 2015","155.92","156.20","156.26","155.71","495.25K","-0.09%"
"Sep 22, 2015","156.06","154.97","156.19","154.89","717.88K","0.78%"
"Sep 21, 2015","154.85","155.27","155.32","154.75","419.84K","-0.16%"
"Sep 18, 2015","155.10","154.76","155.44","154.65","736.02K","0.91%"
"Sep 17, 2015","153.70","153.72","154.70","153.59","453.94K","-0.04%"
"Sep 16, 2015","153.76","153.92","154.22","153.50","716.70K","-0.23%"
"Sep 15, 2015","154.11","155.29","155.34","153.77","656.79K","-0.75%"
"Sep 14, 2015","155.28","155.20","155.51","155.00","342.09K","0.02%"
"Sep 11, 2015","155.25","154.81","155.31","154.70","415.30K","0.34%"
"Sep 10, 2015","154.73","154.86","155.07","154.54","480.27K","0.16%"
"Sep 09, 2015","154.49","154.48","154.95","154.31","548.04K","-0.11%"
"Sep 08, 2015","154.66","154.73","154.77","154.42","28.89K","0.02%"
"Sep 07, 2015","154.63","154.78","154.89","154.42","264.41K","0.00%"
"Sep 04, 2015","154.63","154.25","154.96","154.11","1.03M","0.50%"
"Sep 03, 2015","153.86","153.16","154.08","153.05","1.20M","0.47%"
"Sep 02, 2015","153.14","153.07","153.36","152.75","1.12M","0.13%"
"Sep 01, 2015","152.94","153.03","153.38","152.65","1.06M","-0.10%"
"Aug 31, 2015","153.09","153.76","154.00","152.66","401.97K","-0.49%"
"Aug 28, 2015","153.84","153.86","154.37","153.50","531.73K","0.07%"
"Aug 27, 2015","153.74","153.95","154.13","153.60","525.61K","-0.30%"
"Aug 26, 2015","154.21","153.63","154.52","153.52","906.05K","0.41%"
"Aug 25, 2015","153.58","155.36","155.45","153.38","1.03M","-1.35%"
"Aug 24, 2015","155.68","155.99","156.49","155.17","777.41K","0.04%"
"Aug 21, 2015","155.61","155.87","155.95","155.40","449.23K","0.02%"
"Aug 20, 2015","155.58","155.45","155.76","155.25","544.91K","0.43%"
"Aug 19, 2015","154.92","154.84","155.54","154.55","446.11K","0.06%"
"Aug 18, 2015","154.82","154.99","155.28","154.57","420.90K","-0.10%"
"Aug 17, 2015","154.98","154.78","155.09","154.52","347.95K","0.21%"
"Aug 14, 2015","154.66","154.97","155.15","154.54","342.04K","-0.17%"
"Aug 13, 2015","154.92","154.78","155.13","154.54","463.77K","-0.24%"
"Aug 12, 2015","155.29","155.24","155.48","154.81","630.36K","0.23%"
"Aug 11, 2015","154.94","154.23","154.99","154.14","496.89K","0.65%"
"Aug 10, 2015","153.94","154.43","154.45","153.86","274.06K","-0.32%"
"Aug 07, 2015","154.43","153.77","154.55","153.57","409.47K","0.47%"
"Aug 06, 2015","153.71","153.31","153.95","153.22","494.82K","0.24%"
"Aug 05, 2015","153.34","154.20","154.37","152.91","656.74K","-0.79%"
"Aug 04, 2015","154.56","154.62","155.09","154.16","479.25K","-0.01%"
"Aug 03, 2015","154.57","154.39","154.95","154.09","344.87K","0.11%"
"Jul 31, 2015","154.40","154.42","154.49","153.67","668.87K","0.02%"
"Jul 30, 2015","154.37","153.45","154.50","153.40","528.39K","0.49%"
"Jul 29, 2015","153.61","153.83","153.92","153.35","346.11K","-0.15%"
"Jul 28, 2015","153.84","153.88","153.93","153.28","435.61K","-0.04%"
"Jul 27, 2015","153.90","153.95","154.21","153.69","394.08K","0.03%"
"Jul 24, 2015","153.85","153.45","153.94","153.35","431.99K","0.47%"
"Jul 23, 2015","153.13","153.14","153.46","153.02","384.26K","-0.05%"
"Jul 22, 2015","153.21","153.00","153.30","152.67","397.21K","0.30%"
"Jul 21, 2015","152.75","153.00","153.32","152.50","465.06K","-0.10%"
"Jul 20, 2015","152.90","152.64","153.33","152.42","410.87K","0.16%"
"Jul 17, 2015","152.65","152.22","152.88","152.22","423.86K","0.38%"
"Jul 16, 2015","152.07","152.30","152.54","151.61","575.32K","-0.09%"
"Jul 15, 2015","152.20","151.47","152.69","151.30","608.20K","0.54%"
"Jul 14, 2015","151.38","151.10","151.75","150.94","481.85K","0.17%"
"Jul 13, 2015","151.12","151.20","151.34","149.49","720.62K","0.28%"
"Jul 10, 2015","150.70","152.09","152.09","150.34","845.96K","-1.28%"
"Jul 09, 2015","152.65","153.19","153.40","152.29","533.86K","-0.37%"
"Jul 08, 2015","153.22","153.45","154.24","153.10","709.62K","-0.44%"
"Jul 07, 2015","153.90","152.50","154.05","152.27","814.82K","1.14%"
"Jul 06, 2015","152.17","153.18","153.35","152.03","604.50K","0.24%"
"Jul 03, 2015","151.80","151.01","151.98","150.97","405.95K","0.50%"
"Jul 02, 2015","151.04","151.28","151.29","150.46","691.63K","-0.34%"
"Jul 01, 2015","151.56","152.01","152.22","151.10","721.06K","-0.29%"
"Jun 30, 2015","152.00","152.40","152.56","151.48","815.92K","0.15%"
"Jun 29, 2015","151.77","152.53","152.91","151.13","857.98K","1.05%"
"Jun 26, 2015","150.19","151.03","151.10","149.86","589.06K","-0.45%"
"Jun 25, 2015","150.87","151.32","151.45","150.45","650.33K","-0.14%"
"Jun 24, 2015","151.08","150.67","151.57","150.62","598.37K","0.26%"
"Jun 23, 2015","150.69","150.36","150.85","150.02","669.42K","0.22%"
"Jun 22, 2015","150.36","151.75","151.79","150.29","814.05K","-1.10%"
"Jun 19, 2015","152.04","151.43","152.22","151.38","541.40K","0.38%"
"Jun 18, 2015","151.47","152.06","152.47","150.60","763.32K","0.03%"
"Jun 17, 2015","151.43","151.73","151.94","151.26","584.35K","0.00%"
"Jun 16, 2015","151.43","151.44","152.21","151.28","787.12K","0.11%"
"Jun 15, 2015","151.27","151.38","151.83","151.00","672.11K","0.15%"
"Jun 12, 2015","151.04","150.91","151.30","149.93","779.63K","0.43%"
"Jun 11, 2015","150.39","149.04","150.76","148.66","869.59K","0.95%"
"Jun 10, 2015","148.98","149.41","149.64","148.23","1.03M","-0.29%"
"Jun 09, 2015","149.41","150.67","150.83","149.34","759.37K","-1.38%"
"Jun 08, 2015","151.50","151.45","151.82","150.89","18.67K","-0.10%"
"Jun 05, 2015","151.65","151.54","151.75","150.49","293.30K","0.07%"
"Jun 04, 2015","151.54","150.71","151.90","149.60","1.31M","0.24%"
"Jun 03, 2015","151.18","152.90","153.19","150.61","1.70M","-1.27%"
"Jun 02, 2015","153.13","154.85","154.97","152.73","1.68M","-1.37%"
"Jun 01, 2015","155.25","155.47","155.79","154.58","866.35K","-0.12%"
"May 29, 2015","155.43","155.27","155.70","155.06","638.81K","0.34%"
"May 28, 2015","154.90","154.90","155.24","154.79","566.72K","0.12%"
"May 27, 2015","154.71","154.71","155.15","154.36","712.91K","-0.04%"
"May 26, 2015","154.77","154.26","154.95","154.04","634.98K","0.50%"
"May 22, 2015","154.00","153.58","154.19","153.55","576.92K","0.26%"
"May 21, 2015","153.60","153.68","153.99","153.00","858.33K","-0.05%"
"May 20, 2015","153.67","153.88","154.46","153.55","681.55K","-0.14%"
"May 19, 2015","153.89","153.54","154.77","153.48","988.96K","0.25%"
"May 18, 2015","153.51","153.46","153.84","153.24","566.66K","-0.03%"
"May 15, 2015","153.56","153.10","153.90","153.01","668.51K","0.56%"
"May 14, 2015","152.70","152.15","153.21","152.01","709.42K","-0.01%"
"May 13, 2015","152.72","152.95","154.16","151.97","1.03M","-0.21%"
"May 12, 2015","153.04","153.30","153.51","152.27","1.25M","-0.71%"
"May 11, 2015","154.13","154.77","155.03","153.39","720.30K","-0.41%"
"May 08, 2015","154.76","154.36","154.96","153.56","988.23K","0.49%"
"May 07, 2015","154.00","153.73","154.44","151.44","1.73M","0.05%"
"May 06, 2015","153.93","154.74","154.97","153.70","1.30M","-0.59%"
"May 05, 2015","154.85","155.53","156.22","154.60","1.22M","-0.53%"
"May 04, 2015","155.67","156.68","156.75","155.46","632.93K","-0.66%"
"Apr 30, 2015","156.70","157.74","157.89","156.42","1.23M","-0.65%"
"Apr 29, 2015","157.73","159.19","159.21","157.60","1.15M","-0.97%"
"Apr 28, 2015","159.27","159.20","159.47","159.05","495.19K","0.05%"
"Apr 27, 2015","159.19","159.40","159.55","159.03","392.34K","-0.06%"
"Apr 24, 2015","159.29","159.17","159.38","158.93","546.43K","0.08%"
"Apr 23, 2015","159.17","159.24","159.58","159.02","613.27K","-0.01%"
"Apr 22, 2015","159.19","159.98","160.18","159.11","716.87K","-0.51%"
"Apr 21, 2015","160.00","160.36","160.44","159.82","507.05K","-0.22%"
"Apr 20, 2015","160.36","160.34","160.51","160.24","353.25K","0.04%"
"Apr 17, 2015","160.29","160.32","160.69","160.21","486.84K","0.07%"
"Apr 16, 2015","160.18","159.92","160.40","159.90","609.39K","0.14%"
"Apr 15, 2015","159.96","159.47","160.05","159.44","491.17K","0.26%"
"Apr 14, 2015","159.54","159.35","159.62","159.24","455.02K","0.21%"
"Apr 13, 2015","159.20","159.21","159.40","159.03","385.54K","0.01%"
"Apr 10, 2015","159.19","159.04","159.37","159.01","385.15K","0.04%"
"Apr 09, 2015","159.12","159.15","159.44","159.00","454.40K","0.03%"
"Apr 08, 2015","159.08","158.95","159.19","158.93","386.08K","0.20%"
"Apr 07, 2015","158.77","158.86","158.90","158.63","284.95K","0.01%"
"Apr 02, 2015","158.75","158.92","159.07","158.62","399.23K","-0.12%"
"Apr 01, 2015","158.94","158.72","159.21","158.56","572.24K","0.11%"
"Mar 31, 2015","158.76","158.54","158.88","158.35","496.43K","0.18%"
"Mar 30, 2015","158.48","158.52","158.89","158.39","395.01K","-0.04%"
"Mar 27, 2015","158.54","158.44","158.60","158.05","530.94K","0.08%"
"Mar 26, 2015","158.41","158.29","158.56","158.17","434.26K","0.05%"
"Mar 25, 2015","158.33","158.33","158.56","158.13","454.58K","0.13%"
"Mar 24, 2015","158.13","158.39","158.67","158.10","492.10K","-0.15%"
"Mar 23, 2015","158.37","158.88","158.95","158.24","430.62K","-0.25%"
"Mar 20, 2015","158.76","158.79","158.98","158.59","369.25K","0.04%"
"Mar 19, 2015","158.69","158.93","159.00","158.45","529.85K","0.03%"
"Mar 18, 2015","158.65","157.67","159.13","157.62","734.83K","0.67%"
"Mar 17, 2015","157.59","157.78","157.83","157.50","477.88K","-0.07%"
"Mar 16, 2015","157.70","158.02","158.06","157.46","511.36K","-0.18%"
